Species,ID,Recside,Chan,Session,TaskType,Modality,TrialNum,NanIdx,RwdWinIdx,SNR,Duration,Difficulty,Correct,CorrectionTrial,Epoch,Peakrangenorm,Freq,Speed
R,DBLU,RHS,ori,2017-04-12_14-56-17,DUR,A,70,0,0,24.7287241054424,0.25,1,0,0,Hold,0.338013467514108,8.5,2.33301081549618
R,DBLU,RHS,ori,2017-04-12_14-56-17,DUR,A,70,0,0,24.7287241054424,0.25,1,0,0,Run,0.657567744540748,10.5,51.1748878298581
R,DBLU,RHS,ori,2017-04-12_14-56-17,DUR,A,70,0,0,24.7287241054424,0.25,1,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,10,0,1,768.495275044087,2,0,1,0,Hold,0.328942320303137,7.7,2.16691744733605
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,10,0,1,768.495275044087,2,0,1,0,Run,0.601314613433784,10.2,59.0960786093737
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,10,0,1,768.495275044087,2,0,1,0,Rwd,0.457440535095288,6.9,2.40213280704662
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,11,0,1,768.495275044087,2,0,1,0,Hold,0.0585200109976149,5.3,0.486014608065051
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,11,0,1,768.495275044087,2,0,1,0,Run,0.536646100291012,10.1,64.1031469109386
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,11,0,1,768.495275044087,2,0,1,0,Rwd,0.180275479668554,7.1,2.83898588405765
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,14,0,1,768.495275044087,2,0,1,0,Hold,0.258450259763199,6.2,2.62008647292611
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,14,0,1,768.495275044087,2,0,1,0,Run,0.485090596040683,9.6,49.6489853667213
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,14,0,1,768.495275044087,2,0,1,0,Rwd,0.299932336561068,4,2.63319450841422
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,15,0,1,768.495275044087,2,0,1,0,Hold,0.153122680185727,7.4,1.1723020171952
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,15,0,1,768.495275044087,2,0,1,0,Run,0.686361221588642,10.1,52.0042966215904
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,15,0,1,768.495275044087,2,0,1,0,Rwd,0.31068199798844,6.5,1.95288459639372
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,16,1,1,768.495275044087,2,0,1,0,Hold,0.299707716002575,7.9,1.56910193767905
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,16,1,1,768.495275044087,2,0,1,0,Run,0.672104160811244,10.4,64.1218177453205
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,16,1,1,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,17,0,0,768.495275044087,2,0,1,0,Hold,0.300521773964147,4.6,1.63581652407841
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,17,0,0,768.495275044087,2,0,1,0,Run,0.623254531813776,9.7,56.8571113235801
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,17,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,18,0,0,768.495275044087,2,0,1,0,Hold,0.487153145843519,7.3,1.63418802470971
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,18,0,0,768.495275044087,2,0,1,0,Run,0.603357051412841,10.2,57.0405746257058
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,18,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,19,0,0,768.495275044087,2,0,1,0,Hold,0.222505147070123,7.4,2.25320361645738
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,19,0,0,768.495275044087,2,0,1,0,Run,0.552331166921889,9.9,63.2057134709287
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,19,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,20,1,0,768.495275044087,2,0,1,0,Hold,0.374992066271547,7.9,2.72342567156802
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,20,1,0,768.495275044087,2,0,1,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,20,1,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,21,0,1,768.495275044087,2,0,1,0,Hold,0.138558719854088,8.8,1.77277850724096
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,21,0,1,768.495275044087,2,0,1,0,Run,0.582752717466397,9.8,40.5536133109316
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,21,0,1,768.495275044087,2,0,1,0,Rwd,0.17560996443946,9.4,2.12076018535889
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,22,0,1,768.495275044087,2,0,1,0,Hold,0.168792415254315,7.5,1.92724683854371
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,22,0,1,768.495275044087,2,0,1,0,Run,0.562952080186596,10,46.8028743241589
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,22,0,1,768.495275044087,2,0,1,0,Rwd,0.640502599358864,7,1.79687441080795
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,23,0,1,768.495275044087,2,0,1,0,Hold,0.312790242225854,7.6,1.05927036734415
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,23,0,1,768.495275044087,2,0,1,0,Run,0.602255771604479,10,58.3202814135594
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,23,0,1,768.495275044087,2,0,1,0,Rwd,0.431759277203558,7.1,2.85345125854115
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,24,0,0,768.495275044087,2,0,1,0,Hold,0.188946392524266,8.6,2.03476558086879
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,24,0,0,768.495275044087,2,0,1,0,Run,0.621885852550621,10,55.3434616369085
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,24,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,25,0,1,768.495275044087,2,0,1,0,Hold,0.119818829212317,7.6,1.41623763324143
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,25,0,1,768.495275044087,2,0,1,0,Run,0.68148338707142,9.7,40.1331016493228
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,25,0,1,768.495275044087,2,0,1,0,Rwd,0.22437608979738,6.9,1.86653026828839
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,26,0,1,768.495275044087,2,0,1,0,Hold,0.214565657491119,7.3,1.31329943374873
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,26,0,1,768.495275044087,2,0,1,0,Run,0.609805396705323,10.1,54.0636030217406
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,26,0,1,768.495275044087,2,0,1,0,Rwd,0.108584446790814,6.6,1.58214604146758
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,27,0,0,768.495275044087,2,0,1,0,Hold,0.24640295088454,7.4,2.04059857399499
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,27,0,0,768.495275044087,2,0,1,0,Run,0.579657641048589,10.1,56.1572791983308
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,27,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,28,0,0,768.495275044087,2,0,1,0,Hold,0.357578369314292,7.8,2.82815699397068
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,28,0,0,768.495275044087,2,0,1,0,Run,0.633531559092267,9.9,59.7344438682797
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,28,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,29,0,1,768.495275044087,2,0,1,0,Hold,0.381641813198303,8.1,2.83618494247863
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,29,0,1,768.495275044087,2,0,1,0,Run,0.622004641071118,9.7,60.0652612060259
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,29,0,1,768.495275044087,2,0,1,0,Rwd,0.234706944804047,4,1.79300532377553
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,30,1,1,768.495275044087,2,0,1,0,Hold,0.200820701938642,8,1.4221861014947
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,30,1,1,768.495275044087,2,0,1,0,Run,0.606743054315087,10,55.5951337646433
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,30,1,1,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,33,0,1,768.495275044087,0.25,1,1,0,Hold,0.327971492168154,8.1,2.04939624250842
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,33,0,1,768.495275044087,0.25,1,1,0,Run,0.425125622668903,9.6,48.2914195830044
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,33,0,1,768.495275044087,0.25,1,1,0,Rwd,0.0984733205188025,10.2,2.92556327468017
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,34,0,1,768.495275044087,0.25,1,1,0,Hold,0.394225386323752,7.4,2.83280842142027
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,34,0,1,768.495275044087,0.25,1,1,0,Run,0.738616277903621,9.6,40.2311429835973
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,34,0,1,768.495275044087,0.25,1,1,0,Rwd,0.131977177032826,7.3,3.58052192136256
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,35,1,1,768.495275044087,0.25,1,1,0,Hold,0.266625927152419,8.2,2.33917929884971
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,35,1,1,768.495275044087,0.25,1,1,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,35,1,1,768.495275044087,0.25,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,36,0,0,768.495275044087,0.25,1,1,0,Hold,0.414860769218186,6.9,2.36504383185923
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,36,0,0,768.495275044087,0.25,1,1,0,Run,0.564616696666798,9.7,58.4946032343242
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,36,0,0,768.495275044087,0.25,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,37,0,1,768.495275044087,0.25,1,1,0,Hold,0.319857655647898,6.5,2.78432955645785
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,37,0,1,768.495275044087,0.25,1,1,0,Run,0.618854069815287,9.8,53.6211154105184
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,37,0,1,768.495275044087,0.25,1,1,0,Rwd,0.39731990252252,7.8,2.7471025488922
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,38,1,1,768.495275044087,0.25,1,1,0,Hold,0.185886004898413,8.2,2.23751220702617
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,38,1,1,768.495275044087,0.25,1,1,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,38,1,1,768.495275044087,0.25,1,1,0,Rwd,0.144685737606121,6.1,2.34571733453547
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,39,1,1,768.495275044087,0.25,1,0,0,Hold,0.378799821931764,7.1,0.868533786294926
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,39,1,1,768.495275044087,0.25,1,0,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,39,1,1,768.495275044087,0.25,1,0,0,Rwd,0.229909332915702,7.3,1.53130423048142
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,41,0,1,768.495275044087,0.25,1,1,0,Hold,0.107715931518451,7.1,3.19435684787131
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,41,0,1,768.495275044087,0.25,1,1,0,Run,0.641892626529093,10.2,41.0278716279852
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,41,0,1,768.495275044087,0.25,1,1,0,Rwd,0.220802650037646,4,2.68082229672527
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,42,0,1,768.495275044087,0.25,1,1,0,Hold,0.240378011814188,4,0.813586867108296
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,42,0,1,768.495275044087,0.25,1,1,0,Run,0.61878269143023,9.7,29.2929696350978
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,42,0,1,768.495275044087,0.25,1,1,0,Rwd,0.329972273512528,7.8,2.66476582967488
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,43,0,1,768.495275044087,0.25,1,0,0,Hold,0.224070047186301,8.4,2.19034275808215
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,43,0,1,768.495275044087,0.25,1,0,0,Run,0.710502506756887,10.2,49.3508481192898
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,43,0,1,768.495275044087,0.25,1,0,0,Rwd,0.16861615027047,5.1,2.34685222422393
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,44,0,1,768.495275044087,0.25,1,1,0,Hold,0.230024592205067,7.6,1.52502560704948
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,44,0,1,768.495275044087,0.25,1,1,0,Run,0.68733531765816,9.9,38.7909705584306
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,44,0,1,768.495275044087,0.25,1,1,0,Rwd,0.141805182442875,7.7,2.76615357045593
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,45,0,1,768.495275044087,0.25,1,1,0,Hold,0.371269108782686,7.8,3.2248135277863
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,45,0,1,768.495275044087,0.25,1,1,0,Run,0.66604928796326,9.9,41.9799440134778
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,45,0,1,768.495275044087,0.25,1,1,0,Rwd,0.112934940409503,11.5,2.28155075185985
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,46,0,1,768.495275044087,0.25,1,1,0,Hold,0.278776333539867,7.5,1.53258937705307
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,46,0,1,768.495275044087,0.25,1,1,0,Run,0.686313727100236,9.9,46.676764798814
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,46,0,1,768.495275044087,0.25,1,1,0,Rwd,0.215365729872409,8.7,2.81248162887137
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,47,0,1,768.495275044087,2,0,1,0,Hold,0.40649243913633,7.5,1.90988807581076
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,47,0,1,768.495275044087,2,0,1,0,Run,0.670334561928918,10.8,57.5409042887992
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,47,0,1,768.495275044087,2,0,1,0,Rwd,0.153181168475657,6.9,0.958029093756748
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,48,0,1,768.495275044087,2,0,1,0,Hold,0.274779323383084,8.5,1.19783104225744
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,48,0,1,768.495275044087,2,0,1,0,Run,0.570179114361886,10.2,52.1534070259683
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,48,0,1,768.495275044087,2,0,1,0,Rwd,0.213545970254565,7.2,3.04489720148903
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,49,0,1,768.495275044087,2,0,1,0,Hold,0.560813631075863,7.2,2.29225471656133
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,49,0,1,768.495275044087,2,0,1,0,Run,0.6585317090267,10.2,55.8824236244014
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,49,0,1,768.495275044087,2,0,1,0,Rwd,0.0950345335492126,6.9,2.13261614533749
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,50,0,1,768.495275044087,2,0,1,0,Hold,0.278440860474502,7.4,1.68263188308664
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,50,0,1,768.495275044087,2,0,1,0,Run,0.681605784756104,9.9,43.1223112258248
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,50,0,1,768.495275044087,2,0,1,0,Rwd,0.203028102021512,7.4,2.64987065637047
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,51,0,1,768.495275044087,2,0,1,0,Hold,0.327276826206131,4,2.8218331613852
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,51,0,1,768.495275044087,2,0,1,0,Run,0.620529730428494,10.2,53.8561140512036
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,51,0,1,768.495275044087,2,0,1,0,Rwd,0.2876839231861,10,3.14761629197095
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,52,0,1,768.495275044087,2,0,1,0,Hold,0.327807258644425,7.7,1.53835856392805
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,52,0,1,768.495275044087,2,0,1,0,Run,0.729737590545385,10,56.3997370614341
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,52,0,1,768.495275044087,2,0,1,0,Rwd,0.214748215554844,8.5,2.24361566982026
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,53,0,1,768.495275044087,2,0,1,0,Hold,0.377230864867586,8.1,3.190858873141
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,53,0,1,768.495275044087,2,0,1,0,Run,0.675445066480363,9.8,40.0893925127493
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,53,0,1,768.495275044087,2,0,1,0,Rwd,0.315775245620298,7.7,2.67653076164629
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,54,0,0,768.495275044087,2,0,1,0,Hold,0.282967426548006,7.4,1.0127483419865
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,54,0,0,768.495275044087,2,0,1,0,Run,0.575377340596182,10.1,55.8862297301311
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,54,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,55,0,1,768.495275044087,2,0,1,0,Hold,0.277764947069749,7.6,2.7580388832101
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,55,0,1,768.495275044087,2,0,1,0,Run,0.632912556390998,10,48.4637052425885
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,55,0,1,768.495275044087,2,0,1,0,Rwd,0.127331290258557,5.8,1.66996498726826
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,56,0,1,768.495275044087,2,0,1,0,Hold,0.433730920591428,7.8,1.40301471621349
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,56,0,1,768.495275044087,2,0,1,0,Run,0.684718190563253,9.8,49.2485870122773
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,56,0,1,768.495275044087,2,0,1,0,Rwd,0.325377578895011,8.1,2.18240746762893
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,57,0,1,768.495275044087,2,0,1,0,Hold,0.261077033965831,8,2.7339870651377
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,57,0,1,768.495275044087,2,0,1,0,Run,0.713092320911257,9.9,53.7579221156284
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,57,0,1,768.495275044087,2,0,1,0,Rwd,0.219085352104413,7.6,1.63506937119403
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,58,0,1,768.495275044087,2,0,1,0,Hold,0.401867064991472,8.7,2.73281987211575
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,58,0,1,768.495275044087,2,0,1,0,Run,0.658320055164402,10.1,51.2746620826448
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,58,0,1,768.495275044087,2,0,1,0,Rwd,0.215272427411042,8.2,3.1546332722974
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,59,0,1,768.495275044087,2,0,1,0,Hold,0.304314004453485,7.2,2.69226077300037
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,59,0,1,768.495275044087,2,0,1,0,Run,0.771093936155084,10.2,52.1074916624308
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,59,0,1,768.495275044087,2,0,1,0,Rwd,0.343586135767101,7.1,2.70421872530013
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,60,0,1,768.495275044087,2,0,1,0,Hold,0.147249218077126,4.5,4.73417152943969
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,60,0,1,768.495275044087,2,0,1,0,Run,0.704508641361115,10,43.905531808964
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,60,0,1,768.495275044087,2,0,1,0,Rwd,0.115417384145625,7.7,1.9086646120103
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,61,0,1,768.495275044087,2,0,1,0,Hold,0.176664079634569,8.2,1.75123768546372
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,61,0,1,768.495275044087,2,0,1,0,Run,0.537866852016742,10.1,59.1232077936219
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,61,0,1,768.495275044087,2,0,1,0,Rwd,0.17917764829293,4.8,2.36732701212079
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,62,0,0,768.495275044087,0.25,1,0,0,Hold,0.334834010110895,8.7,1.02769994870361
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,62,0,0,768.495275044087,0.25,1,0,0,Run,0.673171084821925,10.3,49.3601794141197
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,62,0,0,768.495275044087,0.25,1,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,63,0,1,768.495275044087,0.25,1,1,0,Hold,0.390777336170051,8.2,0.846660288377333
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,63,0,1,768.495275044087,0.25,1,1,0,Run,0.708736361697686,10.5,49.9335859289451
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,63,0,1,768.495275044087,0.25,1,1,0,Rwd,0.112106429313044,8.4,1.78046558787355
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,64,0,1,768.495275044087,0.25,1,1,0,Hold,0.506677279007317,7.5,2.74240428548798
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,64,0,1,768.495275044087,0.25,1,1,0,Run,0.702834343933859,10,41.507934090256
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,64,0,1,768.495275044087,0.25,1,1,0,Rwd,0.59869562500166,8.7,2.6565421658614
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,65,0,1,768.495275044087,0.25,1,1,0,Hold,0.467622269103907,8.5,2.23014644071538
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,65,0,1,768.495275044087,0.25,1,1,0,Run,0.714214787769311,10.2,52.6308736283015
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,65,0,1,768.495275044087,0.25,1,1,0,Rwd,0.276135634303204,5.4,2.06665622216823
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,66,1,1,768.495275044087,0.25,1,1,0,Hold,0.309424484125048,8.8,2.79215004758031
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,66,1,1,768.495275044087,0.25,1,1,0,Run,0.654519187807901,10.2,49.8634386117918
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,66,1,1,768.495275044087,0.25,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,67,0,1,768.495275044087,0.25,1,1,0,Hold,0.293244841801126,8.2,1.01325477535385
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,67,0,1,768.495275044087,0.25,1,1,0,Run,0.667685429247793,10.6,56.5177207599181
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,67,0,1,768.495275044087,0.25,1,1,0,Rwd,0.171270123429753,8,2.5063048286171
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,69,0,1,768.495275044087,0.25,1,1,0,Hold,0.30387347176773,8,0.997246800102758
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,69,0,1,768.495275044087,0.25,1,1,0,Run,0.703299380761168,10,54.9642816508469
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,69,0,1,768.495275044087,0.25,1,1,0,Rwd,0.369173752704524,6.2,1.84683949371039
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,70,1,0,768.495275044087,0.25,1,0,0,Hold,0.172087104044604,8.1,1.73237890810095
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,70,1,0,768.495275044087,0.25,1,0,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,70,1,0,768.495275044087,0.25,1,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,71,0,1,768.495275044087,0.25,1,1,0,Hold,0.559824726606135,7.7,2.02874665127202
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,71,0,1,768.495275044087,0.25,1,1,0,Run,0.572864665246902,10,39.7466567261735
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,71,0,1,768.495275044087,0.25,1,1,0,Rwd,0.301396832939854,7.6,2.53794680687829
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,72,0,1,768.495275044087,0.25,1,1,0,Hold,0.393302291227856,8,2.76802522508526
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,72,0,1,768.495275044087,0.25,1,1,0,Run,0.675482539670176,10.3,46.7907988969468
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,72,0,1,768.495275044087,0.25,1,1,0,Rwd,0.293897384070379,7.6,1.94356757122257
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,73,1,0,768.495275044087,0.25,1,0,0,Hold,0.334805518278007,7.6,1.8430600201982
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,73,1,0,768.495275044087,0.25,1,0,0,Run,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,73,1,0,768.495275044087,0.25,1,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,74,0,1,768.495275044087,0.25,1,1,0,Hold,0.299709530561572,7.8,1.43941457348922
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,74,0,1,768.495275044087,0.25,1,1,0,Run,0.663431194706141,9.9,38.5540412617414
R,DBLU,RHS,ori,2017-04-13_12-58-40,DUR,V,74,0,1,768.495275044087,0.25,1,1,0,Rwd,0.186522381806359,7.2,1.72986586106441
